(338569, 8.155499936825562, 0.000196, 0.0001459906986951828, 0.1738246, 0.0035774414, 47.09054214526579, 270.9083877958919)
(243798, 8.16327829823181, 0.000269, 0.007993208297491073, 0.12082675, 0.0024977056, 29.971271401593068, 248.0516226877994)
(303189, 8.163363005562273, 0.000347, 0.007265887493848801, 0.3398105, 0.0011291917, 6.847390183783295, 20.15061389740251)
(741307, 8.16463163688863, 0.000133, 0.0013756974529027938, 0.031977415, 0.00038935576, 9.74533847432289, 304.7569190418579)
(1812602, 8.164927118396196, 0.000365, 0.00759638969117403, 0.018178975, 0.0018331332, 18.384700844021904, 1011.3166910687705)
(180581, 8.172456974400587, 0.000479, 0.008408383270740508, 0.24396075, 0.0026954175, 13.206168938435855, 54.13235095578225)
(316117, 8.166821857131422, 0.000493, 0.007433642817258835, 0.13560969, 0.0004035232, 2.448047876702751, 18.052160407584086)
(444612, 8.173368400720207, 0.000201, 0.0004993939796090126, 0.16024022, 0.00046797184, 6.254105770142817, 39.029563053163656)
(31302, 8.192911005064158, 0.001764, 0.0037082921143770224, 1.2225623, 0.044798683, 0.0, 0.0)
(78998, 8.191841460034025, 0.00184, 0.004849288253188133, 0.33609998, 0.03891989, 45.306181344438926, 134.79971449102413)
(92752, 8.179246500099115, 0.001253, 0.0036944682490825656, 0.5456765, 0.044696126, 4.2300245363533655, 7.7518906098271865)
(145994, 8.18897639533704, 0.001448, 0.005911641869544982, 0.43396136, 0.027970714, 26.947939343184903, 62.097554821896814)
(340087, 8.189614711795, 0.00022, 0.008142043853759766, 0.07670922, 0.0060682707, 80.8046902868419, 1053.3895441361797)
(393153, 8.188257166110716, 0.000183, 0.007472546044349671, 0.11596787, 0.004498348, 81.25951954009217, 700.7071832921669)
(177845, 8.201839201728967, 0.000526, 1.1086683180183172e-06, 0.95655525, 0.00085457775, 0.0, 0.0)
(231062, 8.202187892620364, 0.000124, 3.82108416557312e-05, 0.0856955, 0.00029733352, 7.294134938868707, 85.11689573978455)
(284960, 8.20519821033277, 0.000348, 0.0004334417433738709, 1.5769497, 0.0024588981, 0.0, 0.0)
(484055, 8.208989192717347, 0.000262, 6.219887077808381e-05, 0.11349535, 0.0004640696, 5.9255773814399495, 52.20986922759347)
(408837, 8.227280336739135, 0.000194, 0.00015922763633728024, 0.20744085, 0.00040240135, 5.144792594243866, 24.80125102767302)
(442601, 8.213464930921306, 0.000252, 6.901330178976058e-05, 0.048967797, 0.0012879545, 15.422573395934323, 314.95338448520204)
(484353, 8.217558712998098, 0.000157, 0.0005934586000442506, 0.14149904, 0.002079206, 38.35882141614074, 271.088916335692)
(495344, 8.227536137274388, 0.000234, 0.0008187712183594704, 0.036499694, 0.0007522231, 10.019079872447913, 274.49764023906374)
(525323, 8.213540394775867, 0.000187, 0.000898148027420044, 0.07446188, 0.001678881, 26.069990964487303, 350.11190913373815)
