(37867, 8.155758599419215, 0.000437, 0.004250630501508712, 0.17868477, 0.00041112097, 2.391441849361227, 13.383579637823788)
(127954, 8.15359835579929, 0.000157, 0.008305944527089595, 0.27605218, 0.00042593078, 6.040324700382448, 21.881097625754844)
(202337, 8.155887872967394, 0.000479, 0.0071198089523315435, 0.25723743, 0.011191864, 52.77235650962543, 205.1503799801819)
(440425, 8.156189361686135, 0.000195, 0.00047727860945463187, 0.016185608, 0.0007073712, 13.477007647331153, 832.653777808727)
(648789, 8.153555041134922, 0.000166, 0.0013141039807796477, 0.020635866, 0.004515931, 97.75571411634265, 4737.175271265216)
(41225, 8.163490035587623, 0.00036, 0.00022595260620117186, 0.08732152, 0.0009740606, 8.285717722249492, 94.88746556690141)
(130685, 8.164082351582666, 0.000344, 0.007131468509137631, 0.26101387, 0.016094083, 104.49449272260162, 400.3407662688639)
(660184, 8.164884919058661, 0.000223, 0.0005531461582183838, 0.08623902, 0.0018492078, 25.281469863559884, 293.1558111810627)
(2090002, 8.163828600782631, 0.000308, 0.007275061351418495, 0.007641073, 0.0082138255, 242.04062880445014, 31676.261803080564)
(28544, 8.16526456556306, 0.000991, 0.007314201249361039, 0.26830727, 0.0007912584, 1.780147142326523, 6.634733163684021)
(196215, 8.168917472478716, 0.000432, 4.198254883289338e-05, 0.024589371, 0.0009366912, 7.612759568479948, 309.595539002602)
(203454, 8.166485618282223, 0.000188, 0.000368013008236885, 0.10205802, 0.00020003194, 3.454470404190812, 33.84810330624494)
(358491, 8.169794624411418, 0.000505, 0.0001498093124628067, 0.22056285, 0.0004730116, 2.3232213256014456, 10.53314883082734)
(413469, 8.167199814930951, 0.000298, 0.007884774017751216, 0.06074285, 0.00085125526, 8.15625016715947, 134.27506557824452)
(519881, 8.165348886402448, 0.000404, 0.00013462462377548219, 0.063997075, 0.0005941118, 4.245664423071648, 66.34153862612703)
(520234, 8.17307860886223, 0.000185, 9.252032375335694e-05, 0.1318757, 0.00072309596, 11.924194892967332, 90.41995525307036)
(579684, 8.171252618861839, 0.000157, 0.0002867120288610459, 0.09905172, 0.0028033429, 57.30010011601378, 578.4866745980158)
(704672, 8.167996647287767, 0.000131, 0.0006432813987135886, 0.028370218, 0.0023923628, 63.03882435488275, 2222.0070481969065)
(70073, 8.189215873965608, 0.002277, 0.00605251612508297, 0.5648234, 0.0072426675, 0.2930071792861591, 0.5187589240923076)
(91207, 8.18689536361293, 0.001111, 0.007518881968259812, 0.3532011, 0.00624453, 11.06177977419486, 31.31864474429684)
(130354, 8.180835905973359, 0.000628, 0.008094814565300942, 0.42124662, 0.0021657976, 5.256943768903278, 12.479491868452921)
(233484, 8.19302968097196, 0.000544, 9.136156058311462e-05, 0.57114494, 0.0016212172, 0.23769448553189873, 0.41617191869352577)
(342086, 8.17871540288183, 0.000151, 0.0004890996044278145, 0.025595715, 0.0024670842, 57.10644250565364, 2231.0938571418546)
(350922, 8.188497041555589, 0.000178, 0.0014764636391401292, 0.059299536, 0.0015229145, 24.388791751224325, 411.28132522359573)
(423044, 8.185046101708608, 0.000164, 0.0007718013331890106, 0.037923355, 0.00045287673, 8.507778541748234, 224.34139969283405)
(449498, 8.185569517918513, 0.000183, 0.0005294997107982636, 0.05600895, 0.0029923767, 47.3486173303233, 845.3759145694271)
(476815, 8.190212282611526, 0.0003, 0.0004722199891805649, 0.16669352, 0.0040340982, 35.442952524836215, 212.62345725758402)
