(513827, 8.15674871464053, 0.000138, 0.009141950812518597, 0.15635185, 0.002637837, 0.00037646066179234994, 51.92770001354393, 332.12079047062076)
(333222, 8.152601023916352, 0.000369, 0.0075219804486632335, 0.26583168, 0.01818797, 0.00030909296754710387, 109.94047367365292, 413.5717521465197)
(502723, 8.155154813547718, 0.000306, 0.0004310814696550369, 0.21885432, 0.00067278725, 0.00034371584699453595, 5.4533892583829235, 24.917896335712836)
(799690, 8.156103243406672, 0.00024, 0.008590747115135192, 0.042171292, 0.0011530262, 0.00042924429133726753, 14.881375616406842, 352.87929087889563)
(1709038, 8.15597403396002, 0.000702, 0.00810957705116272, 0.06309592, 0.0021732603, 0.00039886053862295045, 8.910587155858044, 141.22287393318058)
(75217, 8.161665711826354, 0.001347, 0.0063672564439177515, 0.08154588, 0.004496352, 0.00041434691953311453, 9.980847920252508, 122.39548975684004)
(254509, 8.164462700007418, 0.000656, 0.005888751842081547, 0.14348926, 0.008434495, 0.00039695945580021865, 36.830873071337784, 256.68034716561897)
(459199, 8.162642466072114, 0.00041, 0.008488560691356659, 0.22874527, 0.0012495635, 0.00033923471227082007, 7.460799618500294, 32.616191882351465)
(411253, 8.16787092880899, 0.000157, 0.007912879647016527, 0.11098667, 0.0006403449, 0.0004653956406067761, 13.697686745434899, 123.41740449943134)
(1603024, 8.166359461569092, 0.000374, 0.008285924249649048, 0.25639066, 0.0015340219, 0.00031376892711737714, 9.287108231861117, 36.22249044431305)
(290913, 8.170128312082005, 0.001175, 0.00819523047453165, 0.26917765, 0.00057199225, 0.0003089116635114755, 1.085168554960033, 4.031421460734326)
(183933, 8.179776948632645, 0.000678, 0.007423502376794815, 0.24017021, 0.0012782966, 0.00032871053202120244, 4.472251061235923, 18.621173130655638)
(1705305, 8.203502648533636, 0.001369, 0.00841393377918005, 0.28889325, 0.00044646888, 0.0003078433581038254, 0.7244829165855701, 2.5077876225407487)
(264892, 8.223093094311615, 0.001829, 0.009086534590482712, 0.23666075, 0.0014918313, 0.0003319433008251369, 1.9538019296939826, 8.255707504070626)
(485607, 8.232042664384831, 0.000129, 0.0002601627802848816, 0.13438573, 0.0016462031, 0.00041718401723562853, 38.417755057924616, 285.87674493359236)
(654644, 8.23600162053188, 0.000168, 0.0020626137212514874, 0.031575695, 0.00042005052, 0.0004639204863693988, 8.370403860152956, 265.0900909751299)
(692297, 8.266036491930915, 0.000162, 0.0008514728543758392, 0.04270048, 0.00053976243, 0.00042953103604808724, 10.327442934744179, 241.8577714991536)
(547743, 8.27833130926581, 0.000226, 0.0036279923717379573, 0.13352755, 0.0005269992, 0.0004190905649300548, 7.052125249062939, 52.814009161876626)
(542151, 8.290097878094643, 0.000199, 0.000906975124835968, 0.096510835, 0.002724949, 0.00044029533374601086, 43.50708652071842, 450.8000217873818)
(589674, 8.298679442950883, 0.000136, 0.0018455106439590455, 0.10860374, 0.0003744258, 0.00046126377020153016, 9.164036684496429, 84.38048896379101)
(554274, 8.309642263249039, 0.00024, 0.0007788301008939743, 0.19133353, 0.0010790551, 0.00034371584699453595, 11.151737866194289, 58.28428433946883)
(573168, 8.310427770004361, 0.000231, 0.003266437171399594, 0.20888369, 0.00087475975, 0.00034371584699453595, 9.392625015245716, 44.965813344477574)
(489952, 8.336692783919995, 0.000289, 0.0013070712518692016, 0.19394962, 0.0039812606, 0.00034371584699453595, 34.16905245660426, 176.17488735788328)
(659263, 8.335811082910583, 0.000149, 0.002544003210067749, 0.033317123, 0.00067437644, 0.0004525972076493987, 14.782184133934118, 443.6812906664876)
(512223, 8.338875101632805, 0.000407, 0.0027069728545546534, 0.16683024, 0.0022512511, 0.0003651050644983609, 14.573303269543507, 87.35408682229017)
(625808, 8.346441887232587, 0.000235, 0.0029593867337703705, 0.07468367, 0.0026459687, 0.00040244822237726745, 32.6992257989761, 437.836354305782)
(641555, 8.361861923048792, 0.000171, 0.0020320127015113834, 0.047449857, 0.002903507, 0.000422687415242295, 51.7912867647931, 1091.4951074519172)
(556735, 8.364001704340739, 0.000196, 0.0015208233162760736, 0.15482536, 0.003709017, 0.00037811494319562857, 51.63417118401768, 333.49944210701443)
(352669, 8.38195560464556, 0.000156, 0.0030543720322847366, 0.06415038, 0.0042193336, 0.00040028895738797776, 78.1274216217656, 1217.879327008906)
