(104979, 0.000243, 0.009785, 8.15359835579929, 0.79152834, 0.007745104847550393, [-0.52558815, 0.8130355, -0.25046027], 0.03207222, 0.0011561944)
(168607, 0.000259, 0.009382, 8.15597403396002, 0.6780932, 0.0063618703551292415, [-0.9361323, 0.32715854, 0.12893227], 0.16450553, 0.0014742905)
(213797, 0.003359, 0.006712, 8.155499936825562, 0.7933406, 0.005324902264118195, [0.9778932, -0.14726074, 0.14845636], 1.3287853, 0.011773023)
(228289, 0.000139, 0.009893, 8.15377157126949, 0.8590131, 0.008498216406345368, [nan, nan, nan], 0.4737072, 0.003189041)
(241233, 0.000148, 0.009936, 8.156060177862296, 0.86986285, 0.008642957322120667, [nan, nan, nan], 0.82866937, 0.0022450432)
(270751, 0.0017, 0.008363, 8.155154813547718, 0.8284612, 0.006928421264827253, [-0.33548364, -0.94035673, -0.056390945], 1.4331185, 0.011121767)
(298198, 0.000242, 0.009832, 8.15562928737958, 0.89555085, 0.008805055928230287, [-0.26215494, 0.46815252, 0.8438649], 0.16349748, 0.0012452553)
(306008, 0.000208, 0.009874, 8.15597403396002, 0.90829724, 0.008968526955008507, [nan, nan, nan], 0.2664148, 0.0015103972)
(384921, 0.000671, 0.00937, 8.154247557896216, 0.7210758, 0.006756479995250702, [0.052361157, 0.33495623, 0.9407776], 0.54484165, 0.001488191)
(1608198, 0.000756, 0.009336, 8.15644761411113, 0.7686285, 0.007175915471076965, [0.22453915, -0.3198082, -0.9204917], 0.30079642, 0.0004476326)
(130641, 0.005173, 0.005101, 8.164166902246206, 0.80074966, 0.00408462401330471, [-0.04878369, -0.8209735, 0.56887835], 0.60602546, 0.0010871855)
(153503, 0.000477, 0.009763, 8.1627272974977, 0.7896278, 0.0077091361181735995, [-0.111011736, 0.53913736, 0.83486956], 0.6974945, 0.0011427577)
(180578, 0.000636, 0.009581, 8.1617507342389, 0.7310839, 0.007004515128910541, [0.1847904, 0.83165455, 0.52364415], 0.4830818, 0.010598827)
(206187, 0.000277, 0.00996, 8.162600044144666, 0.87678796, 0.008732808086872101, [-0.17260502, -0.83554095, -0.5216117], 0.1738808, 0.00071633636)
(220416, 0.001123, 0.009142, 8.163786294564499, 0.76629895, 0.007005504998326303, [0.010493494, -0.3601292, 0.93284345], 0.07266393, 0.0026371796)
